axti	1051627
acnd	1805651
cdev	1658566
dx	826675
cio	1593222
cue	1645460
loop	1504678
bysi	1677940
dxpe	1020710
smmt	1599298
dgica	800457
afb	1162027
tdw	98222
bcyc	1761612
tmdx	1756262
ztr	836412
rada	761238
conn	1223389
nnax	1132509
dspg	915778
nsrpf	1536674
alt	1326190
sgu	1002590
cpsi	1169445
apts	1481832
tpvg	1580345
tnk	1419945
hbt	775215
cste	1504379
flng	1772253
inaq	1819035
cplg	1707178
gbl	1060349
aef	846676
piai	1819175
sftw	1753539
jg	1737339
vsec	102752
cutr	1162461
dgns	1827075
mofg	1412665
fuv	1558583
vrs	1421182
ke	1606757
kldi	1752474
newt	1587987
hpf	1189740
msbi	1466026
pkoh	76282
soac	1798562
prth	1653558
acam	1759008
nrgx	1756908
hawel	46207
wndw	1071840
dtil	1357874
rtto	1646576
acre	1529377
mov	72573
txmd	25743
avdl	1012477
oxfd	1586049
htzgq	1657853
mlr	924822
ara	1498068
mvis	65770
bym	1181187
dmyd	1816101
bkrp	1580095
xoma	791908
fcbc	859070
senea	88948
blct	1791278
drrx	1082038
ibcp	39311
fthm	1753162
dmlp	1172358
pmm	844790
ibex	1720420
sndl	1766600
wia	1254370
gbli	1494904
ssti	1351636
nbev	1579823
huiz	1778982
ipv	1789029
vacq	1819994
bkt	832327
aspn	1145986
nev	1469392
xene	1582313
etb	1308927
aray	1138723
rnwey	1361369
atro	8063
redu	1712178
crai	1053706
opy	791963
mta	1722606
fmnb	709337
viot	1742770
tei	909112
nisn	1603993
gci	1579684
trc	96869
jynt	1612630
caba	1759138
dsm	855887
dlth	1649744
agle	1636282
bdsx	1439725
pll	1728205
qh	1781193
mcr	851170
pdac	1821317
etm	1067837
tast	809248
hoft	1077688
eto	1281926
ooma	1327688
cdak	1659352
bsn	1815805
ddlx	1643194
imux	1280776
tcda	1595585
fiii	1784168
ins	320340
free	1753706
orc	1518621
cprx	1369568
vstm	1526119
mmt	809173
loak	1779020
mcbs	1747068
bh	1726173
djco	783412
rrbi	1071236
bsrr	1130144
uuuu	1385849
jri	1539337
srac	1781162
plm	866028
osmt	1739426
pfl	1244183
rmni	1635282
vhc	1082324
prof	1628808
anip	1023024
mcs	62234
rpla	1763731
bhb	743367
cresy	1034957
pddtf	1718226
igic	1794338
lchd	1715433
cbmg	1378624
vntr	1705682
wftlf	1603923
ssdt	1673504
rgs	716643
oia	835333
nog	1104485
egan	1066194
puyi	1750264
wsr	1175535
ccac	1794621
cdzi	727273
erc	1227073
alus	1781115
ezoo	1752372
athx	1368148
ble	1176194
mgta	1690585
nodk	1681206
rfl	1713863
glto	1800315
aciu	1651625
ucl	1775898
artna	863110
lqdt	1235468
prvl	1714798
lrmr	1374690
allt	1365767
gp	1584547
trvn	1429560
gnus	1355848
idt	1005731
ufpt	914156
usx	923571
men	844172
vmd	1729149
ccne	736772
jro	1289213
hesm	1789832
land	1495240
ipldp	52485
gilt	897322
soi	1697500
legh	1436208
asg	786035
qd	1692705
taco	1585583
selb	1453687
jgh	1615905
axu	1364128
ndls	1275158
tffp	1733413
usas	1286973
glo	1350869
clfd	796505
yrd	1631761
mbi	814585
ctso	1175151
bwb	1341317
inbt	1657803
infu	1337013
stcb	1539850
kalv	1348911
myj	884216
gik	1802749
curo	1711291
fulc	1680581
peo	216851
camp	730255
iaca	1821018
supv	1517399
ctmx	1501989
curi	1776909
hyi	1497186
fisi	862831
dnn	1063259
rfi	891290
gtxmq	1735707
abus	1447028
cpsr	1805087
gain	1321741
sgc	95574
sor	91847
harp	1708493
surf	1718108
hafc	1109242
bmtm	1568385
orph	1764791
psf	1498612
cnce	1367920
stxs	1289340
ht	1063344
msb	65172
frgi	1534992
plym	1515816
gldg	1538847
ffa	1291334
tncp	1714379
ccrn	1141103
scpl	1760717
gsm	1639877
spfi	1163668
rdvt	1720116
ogi	1620737
utmd	706698
vtru	1805012
ctac	1824577
txcb	1006840
sspk	1779474
vlgea	103595
rvp	946563
lcut	874396
gnty	1058867
gwrs	1434728
cswc	17313
noa	1368519
meip	1262104
spke	1606268
yrcw	716006
ubx	1463361
dl	1438644
acv	1636289
rdhl	1553846
fof	1375340
rm	1519401
wtba	1166928
twi	899751
cala	1496671
jfu	1619544
ngl	1504461
agmh	1705402
thry	1556739
gnk	1326200
acbi	1461755
gmhly	1438848
vrna	1657312
eex	1579214
ivc	742112
crsa	1723648
eqbk	1227500
powl	80420
dzsi	1101680
cia	24090
mvt	897269
fiv	1687081
eot	1454741
bry	1705873
ngvc	1547459
rrgb	1171759
catn	1632275
lndc	1005286
fdus	1513363
akts	1584754
htbi	1538263
srt	1031029
leju	1596856
ebtc	1018399
dbvt	1613780
oacb	1820931
gpm	1310709
glog	1534126
wsg	1771279
prtk	1178711
hook	1760542
bte	1279495
asaq	1819510
cdxc	1386570
fc	886206
plpc	80035
hayn	858655
hpx	1809353
rlgt	1171155
next	1612720
ksmt	1814824
mqt	887394
vrtv	1599489
chn	845379
voxx	807707
myc	882152
ois	1121484
rbnc	1606440
wti	1288403
kor	1507964
coms	1178727
rcar	1016708
tisi	318833
litb	1523836
flnt	1460329
fct	1282850
vygr	1640266
sol	1417892
ufi	100726
gf	858706
bkk	1181250
rbb	1499422
tufn	1757399
osbc	357173
aagh	1098009
cznc	810958
rcs	916183
nsco	1709682
ecc	1604174
hear	1493761
pnnt	1383414
cmpi	1651431
mue	1071899
codx	1692415
irmd	1325618
nxtc	1661059
lnd	1499849
luna	1239819
amnb	741516
scty	1265107
bkn	894242
oac	1773751
rvi	1735184
plg	1095052
acrdf	1762359
gpl	1300050
cvlg	928658
bgh	1521404
mcb	1476034
aspl	1819516
kmda	1567529
ezpw	876523
ncmi	1377630
fbnk	1511198
cnlhn	23426
emf	809708
pds	1013605
pdli	882104
scvx	1794717
tmst	1598428
kio	1515940
cmcm	1597835
dssi	1761940
nca	818851
tgls	1534675
dbl	1525201
oesx	1409375
tgb	878518
dac	1369241
tyg	1268533
clii	1821159
nh	1566469
casi	895051
hrtg	1598665
tschy	1614483
silc	916793
ctk	1734262
evm	1177161
avxl	1314052
dbdr	1823144
nnbr	918541
fdbc	1098151
edn	1395213
itic	720858
nbh	1178839
tmq	1543418
fei	1556336
kldo	1751299
acev	1813658
thm	1134115
stxb	1499453
eigr	1305253
gtt	1315255
clmt	1340122
dakt	915779
cmrx	1117480
mara	1507605
nsh	1816017
esca	33488
mcbc	1053584
vyne	1566044
smmf	811808
uec	1334933
nwpx	1001385
cstr	1676479
kxin	1713539
smbk	1038773
sbg	1816708
tonj	1389518
mhi	1223026
grtx	1563577
fngr	1602409
smbc	916907
sien	1551693
kzr	1645666
mcf	1071993
itmr	1613170
valu	717720
whf	1552198
pfis	1056943
aspu	1487198
mav	1258943
fkwl	722572
altg	1759824
atlc	1464343
fly	1407298
aone	1816613
psti	1158780
btbt	1710350
sona	1325670
glre	1385613
lci	57725
pke	76267
znog	1131312
jnce	1640455
aldx	1341235
fnlc	765207
glad	1143513
nxp	883618
kmf	1500096
vra	1495320
pbfs	1769663
civb	944745
tk	911971
wilc	1030997
jof	859796
gfn	1342287
mnov	1226616
iif	916618
ibio	1420720
nxq	885733
tsi	809559
duc	894239
lmnr	1342423
lmpx	1731727
mfm	801961
lmrk	1615346
bgt	1287480
cspr	1598674
apyx	719135
icad	749660
cece	3197
gau	1377757
phd	1305767
ghl	1282977
hchc	1006837
jhd	1666735
mci	275694
chma	1339469
mncl	1754170
crmd	1410098
gdo	1472341
pht	1166258
inbk	1562463
emx	1285786
iea	1652362
sava	1069530
care	1829576
ftf	1233087
sfst	1090009
aug	1514597
pcsb	1691337
vih	1820302
tara	1359931
agrx	1261249
bwg	1504545
mulg	1629665
beem	1398805
ptac	1784535
dmb	1565381
fins	1745059
mgu	1326390
kirk	1056285
spxx	1338561
tour	1597095
gfasy	1389207
ptsi	798287
odc	74046
mtrx	866273
orrcf	1390352
vrca	1660334
clsk	827876
mesa	810332
acet	1720580
cem	1488775
bvh	315858
rick	935419
mec	1766368
viao	1769116
brg	1442626
gpja	41091
tlys	1524025
evc	1109116
crnt	1119769
nvec	724910
smti	714256
klr	1719489
latn	1766146
pcyo	276720
nuw	1450445
cvgi	1290900
alpn	1626199
brt	14846
fmao	792966
cogt	1622229
anh	1047884
jrs	1158289
natr	275053
mtt	1454021
mwk	1757715
trns	99302
ctic	891293
este	10254
pays	1496443
cntg	1757097
ssss	1509470
gwgh	1522690
goro	1160791
gix	1770141
lptv	1643988
fpi	1591670
raca	1811764
krmd	704440
ruhn	1753268
optn	1494650
fst	1815737
mogu	1743971
blu	1259942
nl	72162
cnf	1733868
etx	1563696
cla	1816581
jvczy	1534648
fbio	1429260
hqda	1304730
bxc	1301787
borr	1715497
ftiv	1777835
intz	736012
hbcp	1436425
peri	1338940
gdlc	1729997
petx	1509190
atax	1059142
ajx	1614806
hov	357294
hsaq	1814114
wlfc	1018164
smsi	948708
sar	1377936
evf	1070732
aptx	1674365
hbb	1709164
cinr	1575051
mvbf	1277902
lctx	876343
acnb	715579
dhy	1061353
je	1538789
byrn	1354866
ccb	1437958
mson	880432
vbf	5094
hrzn	1487428
ncna	1709626
evlo	1694665
nath	69733
vist	1762506
tela	1561921
dmtk	1651944
fsbw	1530249
veru	863894
cofs	803164
alco	3545
igi	1462586
hzn	1637655
mixt	1576914
bctg	1819133
fxe	1328598
suns	1508171
flc	1245648
scpe	1764301
bw	1630805
gsv	1321847
logc	1664106
mlp	63330
sj	1753673
aqst	1398733
imv	1734768
insi	30125
ffmgf	1641229
bblg	1419554
thca	1773087
aku	1776197
dbo	1383058
qmco	709283
caas	1157762
ciso	1777319
emp	66901
flxs	37472
ocsi	1577791
atom	1420520
nhs	1487610
lgi	1278211
immr	1058811
fen	1284940
gnss	924383
mhd	1034665
hbmd	1390162
epix	1633932
jco	1686142
xone	1561627
tnav	1474439
biox	1769484
evg	1287498
fve	1159281
rcky	895456
sbt	1680379
eoss	1651958
bgr	1306550
cveo	1590584
tci	733590
eqos	1790515
splp	1452857
tbnk	1447051
otic	1493566
pmvc	1807765
jce	1385763
pvbc	1778784
enx	1177162
iti	350868
nxr	888411
dfns	1777946
xxii	1347858
fcap	1070296
nept	1401395
fgovf	1064052
mtnb	1582554
gcbc	1070524
ptvca	9346
ivh	1568292
gevo	1392380
ampe	1411906
aft	1502573
lyts	763532
slgl	1684693
dhf	1057861
enj	71508
eod	1386067
gtyh	1682325
pim	830622
avnw	1377789
gnft	1757064
gpx	70415
bkcc	1326003
gne	1528356
pfd	868578
wmc	1465885
amrk	1591588
pwfl	1774170
emo	1517518
scd	1270131
pfbi	887919
sldb	1707502
inb	1395057
egle	1322439
nwfl	1013272
culp	723603
hurc	315374
bsl	1486298
ocn	873860
leu	1065059
mtcr	1634379
mrge	1623360
grx	1391437
nro	1261166
wrap	1702924
efl	1701167
nksh	796534
fund	825202
mxwl	319815
flmn	1703785
twn	804123
gmlp	1415916
atlo	1132651
ggt	921671
axla	1633070
lxrx	1062822
eht	1665817
ueec	1096938
stg	1723935
dqws	1652561
asps	1462418
ipi	1421461
fenc	1211583
uti	1261654
samg	1549966
gpp	1635650
nrim	1163370
cato	18255
mist	1408443
hyb	825345
mxf	65433
mbio	1680048
xers	1346302
mhh	1437226
strs	885508
tlsa	1723069
csse	1679063
jtd	1397173
wpg	1594686
eton	1710340
asmb	1426800
srga	1760173
cybe	768411
crhm	1461119
nml	1562051
bgfv	1156388
aif	1526697
fdeu	1646109
sify	1094324
cnty	911147
opp	1678130
ihit	1682811
alsk	1089511
tccr	1108645
ston	1753886
jfin	1743102
pfhd	1630856
ntp	829365
fcbp	1716697
sesn	1485003
rgco	1069533
ayro	1086745
lpi	1528129
kf	748691
cvcy	1127371
mrcc	1512931
ide	1417802
eryp	1624422
kvhi	1007587
bgio	1691433
mpa	891038
cerc	1534120
blsa	1823200
qk	1769256
tsbk	1046050
shsp	1506439
uihc	1401521
ueps	1041514
nc	789933
xnet	1510593
lcnb	1074902
myf	882153
belfa	729580
cmls	1058623
arya	1808805
aout	1808997
amci	1744494
prqr	1612940
cmcl	766011
gaia	1089872
salt	1587264
aaoi	1158114
dgl	1383055
nuze	1527613
bbcp	1703956
cto	23795
cslt	1433714
mdna	1807983
mbii	1441693
soly	1548187
spok	1289945
nbse	1173281
chs	897429
mpb	879635
sic	1723866
unty	920427
sbbp	1634432
grbx	1419275
fif	1513789
wrn	1364125
nak	1164771
pkbk	1315399
gsl	1430725
pdlb	1703489
pana	1811063
pgsvy	902053
aeye	1362190
xgn	1274737
seco	1633441
genc	64472
vuzi	1463972
bset	10329
pypd	1611842
czfs	739421
orrf	826154
quad	1481792
fxy	1353613
acp	1503290
bny	1137390
zest	1437491
msd	904112
cih	1749797
dbb	1383084
adma	1368514
ags	1593548
sqns	1383395
jhs	759866
nbn	811831
bcbp	1228454
gnln	1743745
itrg	1722387
pwod	716605
scor	1158172
ft	833040
fvcb	1675644
drtt	1340476
idn	1040896
nen	746514
livx	1491419
dmf	839122
bcli	1137883
apvo	1671584
bcml	1730984
lomlf	1509397
tnp	1166663
at	1419242
liqt	1307579
linc	1286613
tgrf	1551286
evfm	1618835
osg	75208
jdd	1255821
teaf	1704299
glq	1316463
glyc	1253689
tipt	1393726
oiim	1095348
cix	1049606
strt	933034
nrp	1171486
cbh	1701809
atxg	1650101
essc	1760683
pme	1517130
istr	1602658
ggm	1551949
gsit	1126741
novs	1807707
mlac	1807594
acrs	1557746
trec	7039
actg	934549
gleo	1784851
thtx	1512717
swkh	1089907
ckpt	1651407
fccy	1141807
sifi	1500213
mg	1436126
bgx	1504234
rmbi	1767837
lizi	1783407
zeus	917470
hysr	1481028
apt	884269
ttoo	1492674
nymx	1018735
cwco	928340
wbqnl	1785494
inf	1522807
htbx	1476963
rekr	1697851
ptgef	1095435
mus	1058234
oncy	1129928
wneb	1157647
essa	1382230
lfac	1721386
brid	14177
ftk	928054
muh	1038190
fgbi	1408534
mhld	1412100
gv	42316
bta	1343793
ecf	793040
bhr	1574085
cmct	908311
tedu	1592560
frbk	834285
ovid	1636651
th	1712189
bbk	1167467
exfo	1116284
dyai	1213809
mdca	876883
fbiz	1521951
idra	861838
bned	1634117
shbi	1035092
weys	106532
tlc	1722890
oxsq	1259429
pico	830122
cbnk	1419536
aunff	1507713
slct	1263762
rebl	1532158
arl	1102238
feng	1509646
atao	1570937
mcmj	1785592
lake	798081
cik	810766
wea	1163792
krus	1772177
fmn	1199004
omws	1676852
cvly	806279
ctra	1704715
ctvz	794929
pcb	1423869
stim	1227636
prog	1580063
boch	702513
dbp	1383057
dsx	1318885
pfo	882071
iin	88790
rzlt	1509261
frtg	1602813
srra	1290149
jpt	1679033
clpt	1285550
vnrx	93314
fsdc	1816736
gsmg	1738758
levl	1412707
bfra	1712641
kopn	771266
inse	1615063
nr	71829
fstr	352825
mhf	830487
cee	860489
galt	1133416
hlxa	1821586
rbtk	1594204
chmg	763563
chmi	1571776
srev	1310114
pcom	1204413
ngs	1084991
rgt	1514490
tcfc	855874
kin	1561743
hlan	844959
ghm	716314
algr	1720025
stnd	1492915
mvc	1099941
spi	1210618
uavs	8504
cxe	845606
iga	1332943
taqr	1656053
esxb	1323648
snfca	318673
cvlb	948320
prgx	1007330
sund	1171838
very	1575434
fnwb	1556727
hbio	1123494
mark	1368365
hcch	1736874
bwfg	1505732
ycbd	1644903
scph	1604950
cfrx	1478069
pirs	1583648
dmo	1478102
muds	1820727
oncs	1444307
dla	1101396
nny	818850
ceix	1710366
evbn	842518
aubn	750574
vmm	895658
sjt	319655
isba	842517
rtsl	1575659
fsfg	1435508
earn	1560672
extn	1635881
lfvn	849146
slno	1484565
mgf	811922
piivx	1557265
bcv	9521
pbt	319654
pdex	788920
pstl	1759774
jhi	759828
gdrzf	1072725
iii	1371489
ovly	1431567
vtvt	1641489
ictsf	1010134
cqcq	1569083
riv	1501072
ebmt	1478454
hrow	1360214
mreo	1719714
leaf	1365038
atnm	1388320
mtbc	1582982
aveo	1325879
tdac	1673481
hie	1519505
abeo	318306
otlk	1649989
bwmy	1656501
ivac	1001902
mrln	1260968
inod	903651
pvac	77159
rdcm	1016838
sfe	86115
cplp	1392326
pebk	1093672
sama	1754824
pai	75398
hglb	1622148
aht	1232582
myfw	1327607
lazy	1721741
fuaiy	1132571
mnp	894351
ltrx	1114925
atto	1606457
eml	31107
acbm	1622996
nmgrf	1649752
niobf	1512228
heq	1496749
bgsf	1474903
actx	1096950
ihd	1496292
glop	1598655
csbr	771856
phge	1739174
abti	1442999
ptk	1797099
orn	1402829
ayla	1797336
hwbk	893847
dnif	1059213
vvpr	1681348
infi	1113148
adms	1328143
ds	1175483
ntg	1490286
mdwt	355379
sbfg	767405
mfin	1000209
mitt	1514281
hyre	1713832
mmac	1003201
tyme	1537917
tsq	1499832
bsgm	1530766
fncb	1035976
xin	1398453
sup	95552
esq	1531031
clxt	1705843
rmi	1746967
metc	1687187
gdp	943861
mcn	1289868
icbk	1470205
lumo	1126234
mrmd	1522767
airg	1272842
banx	1578987
bbf	1137392
enob	1527728
azyo	1708527
cbio	1124105
calb	1752036
mbcn	836147
enlv	1596812
roch	1796303
alya	1734520
zvo	1305323
cffi	913341
educ	31667
ytra	1516899
jyac	1824119
smtx	1108320
gmgi	1437925
smed	898770
mkd	1758736
emkr	808326
aprn	1701114
ocx	1642380
opes	1723580
poww	1015383
vgi	1528811
agfs	1592016
bomh	1678746
cban	711669
cxdo	1075736
fam	1302624
ofed	1501078
jsd	1509253
acrx	1427925
zyne	1621443
renn	1509223
gnpx	1595248
lmnl	1351172
metx	1796514
lsac	1796129
ewlu	1517498
mlvf	1550603
ftsi	1529463
fcco	932781
baf	1181026
nim	890119
sncr	1131554
mfnc	36506
edf	1501103
sga	886136
imnm	1472012
pfsw	1095315
uan	1425292
jta	1265708
ntz	900391
xan	1332551
ljpc	920465
phas	1169245
agd	1362481
aleaf	1754664
pcm	908187
mpv	831655
plbc	1168455
ksm	846596
cemi	1092662
krkr	1779476
hqi	1140102
pbpb	1195734
nwin	919864
inve	1036044
issc	836690
rbycf	1057791
jeq	866095
lqda	1819576
dlhc	785557
nyc	1595527
fnrn	1114927
ptmn	1372807
cgo	1285650
xcur	1698530
fonr	355019
dtf	879535
nmtr	1551986
anpcy	1620678
evgn	1574565
eols	1570562
pcti	1057083
glg	1556266
ubfo	1137547
obsv	1685316
bfin	1303942
sfun	1294404
cmu	809844
mnsb	1693577
trx	1173643
edap	1041934
gdl	1378701
batl	1282648
aaic	1209028
vel	1692376
asur	884144
iec	49728
lxeh	1814067
ctr	1547341
fcuv	1590418
btu	1064728
siox	1636050
aih	1757143
kshb	1604627
xyf	1725033
zagg	1296205
tcon	1394319
inmb	1711754
mict	854800
cdr	761648
hnw	1388126
eq	1746466
bivi	1580149
mlss	855683
erh	1279014
nbac	1780262
celc	1603454
mft	891188
fraf	723646
cwgl	1562151
lov	1705338
obci	350737
onds	1646188
resn	1579910
lyra	1327273
cyad	1637890
sppp	1539190
pine	1786117
sb	1434754
ae	2178
lkco	1487839
mepw	1627452
pxlw	1040161
panl	1606909
ktyb	1000232
fpl	1589420
iaf	779336
agtc	1273636
dex	1396167
pmbc	1109546
cbfv	1605301
unb	706863
enz	316253
nerv	1598646
eff	1573698
swz	813623
gnca	1457612
func	763907
bsbk	1787414
tsrmf	1431922
cocp	1412486
wbai	1517496
elox	1035354
tmrc	1445942
ftft	1066923
mrbk	1750735
sieb	65596
tzoo	1133311
benh	1568139
plx	1006281
cizn	1075706
fcrd	1464963
fkys	737875
kulr	1662684
rvsb	1041368
ntox	844538
gcv	845611
spe	897802
crbp	1595097
crvs	1626971
poetf	1437424
ela	701719
wei	1734902
ggz	1585855
asc	1577437
cgaay	1526594
ptrs	832090
akom	1590496
aytu	1385818
ifrx	1708688
lybc	816332
fvam	1823465
elvt	1651094
lsyn	1667489
nhvcf	1518353
pnrg	56868
mhgu	808219
sgoc	1412095
grts	1656634
czwi	1367859
rmti	1041024
ltdh	93205
vmar	1813783
nlst	1282631
rnet	1162112
ccr	1637558
avct	1704760
lbti	1384135
wwr	839470
opbk	1722010
gpic	918580
ovbc	894671
lpcn	1535955
kavl	1762239
cglo	842013
xspa	1410428
ubia	1500242
tmdi	840551
ulbi	875657
lark	1141688
prov	1010470
jax	1617227
flux	1083743
pbip	1578776
urg	1375205
tnxp	1430306
gte	1273441
qnbc	750558
hil	1287808
sal	1060219
whg	1165002
cxxif	831609
bayk	1034594
xfor	1501697
tti	844965
dmac	1401040
rdi	716634
lgiq	1335112
pgp	1318025
ffnw	1401564
bsvn	1746129
jemd	1708261
gnt	1438893
uone	1041657
ctgo	1502377
chaq	1799850
orgs	1460602
jls	1472215
lngb	1602706
inlb	1500123
prph	868278
avbh	1443575
ung	1376227
emyb	1449794
lsaq	1819113
cdtx	1610618
cycn	1755237
kblb	1413119
immp	1506184
gstx	1497649
bpsr	1557376
bsd	1089094
iae	1385632
dhx	1393883
amst	1807166
usdp	1610682
geos	1001115
mack	1274792
clpr	1649096
vcif	1517767
nmi	830271
crecf	1478035
enbp	1437479
nmci	1707210
ptn	911216
acu	2098
smwpy	1455634
pavm	1624326
frevs	36840
wint	946486
ctg	23111
nwhm	1574596
abml	1576873
aero	1316644
mdwd	1593984
ftek	846913
fll	891482
eskyf	1010559
nref	1786248
avco	1630212
mram	1438423
vgz	783324
mogo	1602842
cyap	1230524
livk	1790625
eyen	1682639
cmt	1026655
nxc	885732
ormp	1176309
cfbk	1070680
pyyx	939930
sd	1349436
nuvr	71557
lovv	1605780
ades	1515156
hbp	1093082
nmm	1415921
xtnt	1453593
zom	1684144
lmst	1358356
sens	1616543
lmb	1606163
eaco	784539
corr	1347652
invu	862651
vero	1409269
mags	896494
xflt	1703079
glu	1282957
exd	1480999
twin	100378
kfs	1072627
rrd	29669
spazf	1337090
ltrn	1763950
tgan	1715768
efsi	880641
pflc	1093728
pcyg	50471
ofs	1487918
opof	740971
mdxl	1601280
rndb	1667161
apen	1251769
ccm	1472072
ped	1141197
cev	1074692
rpmt	1437283
mfac	1725872
ai	1577526
lptx	1509745
clsd	1539029
epm	1006655
szc	1506488
kzia	1075880
lway	814586
xair	1641631
sfdl	818677
rbkb	1751783
sdsya	1163609
ctgl	1498067
rmrm	1452477
asys	720500
capr	1133869
aumn	1011509
drio	1533998
feim	39020
evoa	728447
curr	1643301
tusk	1679268
arav	1513818
mntx	1302028
sach	1682220
mn	1524223
nobh	72205
cuen	1424657
pure	1006028
stks	1399520
sanw	1477246
hsbi	943033
brbs	842717
juvf	714712
svbi	868271
tren	1740797
cdjm	1024095
cpss	889609
bksc	1007273
csbb	880417
ntic	875582
trib	888721
rwbyf	1744345
grnq	1597846
nrbo	1638287
lwlg	1325964
atcx	1751143
ccrc	1620664
egif	1575771
refr	793524
cidm	1173204
hfus	1482554
pei	77281
egy	894627
dlng	1578453
gass	1328919
onct	1260990
tslf	1583001
tllyf	1689382
zgyh	1773086
bse	1181024
wstg	945983
cxh	847411
vlt	846671
hwin	1632081
ssvff	1397616
abvc	1173313
cpst	1009759
bkgm	1527383
apm	1734005
mchx	1224133
aau	1015647
novn	1467154
wkey	1738699
elmd	1488917
asm	316888
chra	1730346
bbxia	1814974
moho	1763197
glv	1288795
ap	6176
nmrd	1602078
kegx	318996
edi	1551040
alot	8146
omex	798528
most	1113513
glbd	1524829
wcagy	1586941
neon	87050
gen	1351051
cris	1108205
gecc	1675033
nine	1532286
gtec	1735041
nha	1655544
basa	1448705
stsa	1692830
cptp	202947
lub	16099
eman	1046995
cxdc	1353970
uboh	1087456
winsf	1640251
wyy	1034760
lnsr	1320350
ubab	704561
afi	1655075
hsti	1365388
shmp	1465470
intg	69422
ktcc	719733
crws	25895
exn	1263011
mmnff	1776932
smm	1534293
grrb	1126961
snd	1529628
qlgn	1460702
lsbk	1341318
arpo	1422142
evok	1403708
bngo	1411690
sunw	1172631
utgn	832480
sinc	1532595
pgz	1557523
clir	1434524
watt	1575793
iwbb	1648365
sfbc	1541119
snwv	1417663
dtrc	1182737
igap	1506983
lpth	889971
stal	1614556
lxu	60714
mfon	1447380
artx	916529
bmra	73290
petz	1684425
svra	1160308
tact	1017303
cwbc	1051343
edtxu	1817153
sybx	1527599
vnce	1579157
erdcf	1398972
pesi	891532
boxl	1624512
tpz	1408201
rgrx	707511
bfo	1181249
epsn	1726126
usak	883945
dpw	896493
cmtv	718413
basi	720154
hmnf	921183
scyx	1178253
rive	1590799
mrkr	1094038
mcac	1803914
ntrb	1676047
fxnc	719402
idty	1534154
ffbw	1787384
eea	791718
mmlp	1176334
hcft	1547546
ntip	1065078
lqmt	1141240
wter	1532390
aim	946644
ryb	1708441
ger	1612875
rivu	1079282
ubcp	731653
icmb	1578348
rrts	1440024
farm	34563
optt	1378140
mrzm	1413754
mugh	1746119
sbev	1553788
fstx	1566373
nbw	1178840
glmd	1595353
fat	1705012
grin	1725293
jhaa	1753217
sngx	812796
fmbm	740806
mito	1696396
lkcru	1156174
isdr	843006
bkep	1392091
evy	1074685
igc	1326205
fet	1401257
aqms	1621832
bfgc	1448597
hofv	1708176
awre	1015739
grnv	1788841
frsx	1691221
trrb	1498232
aktx	1541157
pcsa	1533743
imbi	870826
ocup	1228627
erlff	1271554
hgbl	849145
opti	1557340
vabk	1572334
psix	1137091
feo	1363438
soli	1750384
ards	1614067
mfd	1276469
tc	1743340
bbw	1113809
bfy	1176197
cfbi	1691507
mcc	1490349
expr	1483510
ktov	1614744
wmpn	1828376
gfed	1046203
ddf	896923
mie	1564216
ipix	1355250
numd	1543637
apcx	1070050
dvd	1017673
usap	931584
mpvdf	1004530
jmp	1302350
kern	1755953
fnhc	1069996
nvos	1138978
gec	1082506
laix	1742056
fpocf	1177439
eypt	1314102
cldb	774569
tomz	314227
iroq	1514743
mza	911308
bwen	1120370
inteq	1525773
bway	1505065
tngl	1337085
vblt	1603207
sos	1346610
fgnv	1687919
qumu	892482
cwbr	1522602
asln	1722926
prcp	887226
vcf	907573
pfbx	770460
lacq	1716947
zmtp	1467761
krbp	1792581
nulgf	1502758
alpp	1606698
cosm	1474167
anix	715446
rmbl	1596961
jmm	838131
dbe	1383062
airrf	1476573
jp	1616291
ecor	1560258
amrb	1108236
coda	1334325
srl	16859
arec	1590715
mmmb	1520358
lee	58361
obas	1077618
sotk	806172
jfk	1753648
trch	1431959
mgen	1590750
fbss	1083643
pltyf	1433309
lor	1323206
hnna	1145255
fco	876717
kins	33992
kbnt	1729750
sbbi	1489264
ddmx	1828957
hdsn	925528
emcf	858800
dcth	872912
kmph	1434647
ug	101295
glsi	1799788
bioc	1044378
unib	811211
verb	1566610
jt	1713923
imh	1000298
naii	787253
gvxxf	1490596
age	1708599
gmbl	1451448
blph	1600132
grow	754811
turn	893739
ctxr	1506251
alid	1575295
gceh	748790
vam	1703117
clrb	1279704
gwhp	1598308
rell	355948
cbsc	1022183
dgly	1342958
nbo	1178841
eng	933738
klxe	1738827
rlh	1052595
agba	1769624
smlp	1549922
hall	819913
crawa	47307
hty	1396502
ettx	1724344
jrsh	1696558
bmbn	804563
reemf	1419806
mne	1232863
neph	1196298
nick	1000045
sbow	351817
zsan	1587221
irr	1372117
tga	736744
uexcf	1289028
cvsi	1510964
nhtc	912061
nna	1437260
brli	1787518
srts	1494891
cyrn	1084577
ecrp	1696898
ccgn	1439299
cphc	1672909
kffb	1297341
rsss	1386301
btim	1622231
tops	1296484
gsum	1647338
rei	1384195
vtgn	1411685
sobr	1425627
vivc	1703073
cdelf	1611831
eltp	1053369
vfl	895574
bpt	850033
aihs	1711012
ontx	1130598
bebe	1059272
fmy	1319183
acez	1499684
clgn	1631487
navb	810509
pkkw	1657642
intt	1036262
rnwk	1046327
reed	1140215
synl	95953
